Id,SalePrice
1687,165394.70745914127
1688,181185.82836298004
1689,187228.03189252026
1690,188884.80916465144
1691,176850.62047237204
1692,253258.10617566644
1693,167103.7312031216
1694,184160.2210662685
1695,169878.32063609792
1696,256376.65794910968
1697,176719.7316365149
1698,339303.07822346326
1699,329400.0016004641
1700,276465.7799125088
1701,283590.30754990154
1702,234411.1822028096
1703,227230.83523957653
1704,271712.98581102095
1705,245786.5111314042
1706,198174.23651345493
1707,235128.66557105572
1708,201029.79711242788
1709,244316.54739482515
1710,219650.06104197702
1711,265456.4868494177
1712,254640.01848765474
1713,282962.54628181993
1714,224988.7733971757
1715,206176.13581029675
1716,182835.45990473474
1717,168369.95529886498
1718,144242.90345743345
1719,221448.9249299653
1720,247913.904111039
1721,144977.43180474988
1722,112874.96707323508
1723,148666.07273151982
1724,213222.33909120446
1725,242225.10850650922
1726,184408.290940705
1727,157300.79056834662
1728,154261.64755760413
1729,170694.43720316375
1730,157540.2870506692
1731,110463.90703535918
1732,134037.7533550677
1733,118860.06362996809
1734,120462.12388456636
1735,94826.0051914329
1736,96138.73981875344
1737,282632.3619821905
1738,275595.1576681968
1739,250672.34442226635
1740,217731.60673603753
1741,189939.6071274106
1742,176082.28624280414
1743,167096.06178024062
1744,367721.7266251127
1745,218780.0626854872
1746,201389.2266012316
1747,214421.1075442721
1748,224285.8044405725
1749,135123.55840961845
1750,131931.81559767434
1751,229637.94824434002
1752,114267.26238001592
1753,153800.26909392804
1754,193177.42968433443
1755,171766.72248601145
1756,141227.77575449145
1757,121580.42101749475
1758,145632.93896399823
1759,162700.88851561747
1760,157340.19650310942
1761,151290.7880650909
1762,192539.06727972452
1763,178084.1844159828
1764,118234.38499756914
1765,185231.7483164356
1766,192445.47301159077
1767,224259.84248385276
1768,140677.98706446285
1769,158543.83323723124
1770,147292.55940847867
1771,124890.95501612278
1772,133334.98492642562
1773,106283.99467646913
1774,154418.29116847785
1775,141187.20866693463
1776,126088.41756506497
1777,109744.41940791253
1778,148011.56485260394
1779,134228.54876355478
1780,160725.9094663473
1781,127183.43243310065
1782,79584.61239558144
1783,138830.91733982146
1784,98240.60531331913
1785,143167.48831073637
1786,124761.66207585076
1787,154054.63604254776
1788,55965.69287166034
1789,102869.69977493735
1790,66265.6439385364
1791,200715.9111396073
1792,165586.85318779678
1793,134168.50617812818
1794,163027.03198178858
1795,135658.75147345942
1796,142866.25233944133
1797,118832.84696616768
1798,125254.98776168143
1799,100742.20805846935
1800,130719.60417073302
1801,127104.03128721286
1802,111509.95206177956
1803,158370.45082347444
1804,121864.34914401744
1805,132005.1186522753
1806,122363.25772938551
1807,142136.0660127221
1808,117642.24615953898
1809,126221.46902764053
1810,137549.86568036908
1811,170606.86111411615
1812,109478.14408347767
1813,141414.24140951922
1814,96758.7802465203
1815,43617.5259201217
1816,105349.14613914932
1817,105940.51831054746
1818,172530.77213113836
1819,143030.5034474372
1820,29279.194151639356
1821,110416.21958238177
1822,147504.9993335968
1823,34068.854759727605
1824,132855.60700825928
1825,151286.9300569509
1826,101954.4763170731
1827,108235.28995684744
1828,143801.4510522792
1829,121487.60537271202
1830,148461.2525630584
1831,159222.37784292514
1832,28126.241798316594
1833,148516.89821363077
1834,116669.1429878691
1835,118293.7896156921
1836,140358.04890566273
1837,76306.92596613837
1838,122687.9806945431
1839,111876.47165956884
1840,156933.25011727074
1841,132406.47933063284
1842,68419.60282497143
1843,138940.04200557852
1844,144241.64631833287
1845,148292.46489624702
1846,151363.00171674404
1847,170017.05099875317
1848,40045.883099529194
1849,101731.42507427698
1850,114250.20670269243
1851,146122.2401330534
1852,109195.86321115668
1853,122067.92955929216
1854,165268.4149685437
1855,155048.1751883095
1856,217389.49318415904
1857,117107.22015450383
1858,149968.49005598016
1859,110585.44482758711
1860,138068.27215251722
1861,118959.93208752072
1862,297656.1368139337
1863,285680.1853195196
1864,285707.85820789053
1865,364544.3903987062
1866,343869.3857406378
1867,210131.34831552173
1868,286681.23124068696
1869,206067.3920254385
1870,214075.1885703809
1871,254596.62163270114
1872,170247.42220414558
1873,238082.6954165583
1874,143186.194156077
1875,191892.2411795992
1876,201447.27384675317
1877,207426.27510858036
1878,191212.210510651
1879,142552.85136569338
1880,130907.06421336997
1881,244974.43341909675
1882,234713.3983795487
1883,185132.83515155083
1884,203446.3846192425
1885,233639.88617538102
1886,288998.43711545086
1887,217937.66775001714
1888,256851.58319062006
1889,166276.27745269611
1890,96688.70089014922
1891,99636.27478008613
1892,105342.49369023286
1893,132904.5988006869
1894,115379.07487683278
1895,140191.17863274645
1896,127763.61363833968
1897,115230.32248317776
1898,102980.89759082312
1899,168554.68955242482
1900,159166.4705539242
1901,197188.4785354489
1902,180074.95900305663
1903,217378.19797687768
1904,163563.06806502782
1905,199870.05402355548
1906,164936.9257526038
1907,232865.13693924202
1908,111005.34434728557
1909,126228.8249435256
1910,121079.41577394877
1911,231391.1356814187
1912,331062.6475910018
1913,157622.79500681872
1914,43844.25629034068
1915,351146.99465396546
1916,89589.54746206058
1917,220766.97436342668
1918,133324.2313171518
1919,153879.78866880515
1920,159017.9168796467
1921,388325.9795256144
1922,344220.40781222994
1923,234101.03258131526
1924,225645.5012540638
1925,204113.33601484925
1926,384914.89754650195
1927,122801.0062252821
1928,165838.98678973992
1929,123895.67732793349
1930,127403.42030373437
1931,125101.72373559303
1932,119783.70528713055
1933,200865.82631166722
1934,188143.25666271837
1935,165907.18702748476
1936,213002.13159173168
1937,176021.6395741431
1938,166390.99908548244
1939,278595.36687930906
1940,201847.79218331364
1941,169476.18829681794
1942,164215.33322675806
1943,233134.71649417782
1944,379575.9662181962
1945,416835.55784578936
1946,140083.91490651178
1947,123414.07187844091
1948,179686.90679589484
1949,238638.87513042346
1950,183880.91482382524
1951,242810.49782574014
1952,197855.25413921475
1953,171660.2697777194
1954,183834.50438784598
1955,132474.2310569873
1956,283284.5293416551
1957,157309.6674036323
1958,253601.95500785543
1959,136048.153903994
1960,93716.632838147
1961,122909.91047153436
1962,92460.96652350307
1963,105790.17277556274
1964,105244.82989310753
1965,130248.28509913478
1966,139822.64902756596
1967,309239.5999279235
1968,416205.1305351228
1969,396884.49828804506
1970,402442.50843051274
1971,444958.6507557762
1972,368172.0830200686
1973,290647.6698345884
1974,340167.4425725504
1975,497855.75990569673
1976,278038.8795294976
1977,364777.70690268266
1978,340786.0716738751
1979,322533.36617195245
1980,204110.43480279972
1981,357426.3907544677
1982,215028.03711181786
1983,198261.62939043413
1984,170622.9321625952
1985,225875.5328000763
1986,202409.83499539644
1987,209232.38052493124
1988,166266.3616412324
1989,183771.5399515482
1990,203158.82941223052
1991,231451.56021481554
1992,225906.65505866893
1993,168034.7899622881
1994,232631.82071086392
1995,179980.18132888374
1996,279927.5939209112
1997,315632.4183112327
1998,323787.49632928416
1999,306021.1121824359
2000,322718.4858530519
2001,285582.27830090537
2002,241357.248201853
2003,236073.5372719539
2004,278442.193274869
2005,236595.16733944067
2006,219068.02677723917
2007,240429.10458676424
2008,232610.4692381433
2009,209077.8578704407
2010,191850.1243911495
2011,119951.23615441401
2012,176513.3407009315
2013,178711.32971715508
2014,184032.85646990268
2015,215760.87023951346
2016,193847.30354366335
2017,195935.3675553454
2018,101364.58191056852
2019,134097.98274964013
2020,83275.6066998291
2021,97222.64932889363
2022,221358.83618875174
2023,153380.0206211328
2024,290729.7207098126
2025,356432.518441046
2026,166211.59112419654
2027,151240.61159103992
2028,156355.5571778036
2029,174090.5587481754
2030,260405.314512206
2031,228674.56840745348
2032,257919.14944927662
2033,252471.55671653734
2034,174980.91774681676
2035,238112.44681811717
2036,193255.08145505795
2037,213145.38692776952
2038,326517.7490388097
2039,229285.7144043427
2040,318289.210856681
2041,321756.51203161734
2042,215611.9547533074
2043,178811.83497759362
2044,171765.19171352417
2045,200327.24143074674
2046,155583.23452856438
2047,139674.46440352662
2048,136604.38239312288
2049,138347.40628102666
2050,162668.4829511008
2051,87374.2191053842
2052,109973.36362061708
2053,142250.26002005965
2054,80001.43939154083
2055,176053.1732014201
2056,132818.26145146182
2057,95627.8707781958
2058,211442.04961306415
2059,121899.88413514558
2060,179112.32138744672
2061,173452.2227586672
2062,127348.84202783485
2063,109925.13768576586
2064,134784.93360878248
2065,75878.96432549646
2066,168638.1327872976
2067,104487.48427757411
2068,157529.99689478637
2069,91025.57499343494
2070,114416.49262238946
2071,99627.83115801285
2072,139732.13597531896
2073,119649.74659746932
2074,175426.3734679371
2075,167356.55715615908
2076,117730.58871722012
2077,158901.96343515534
2078,128154.70067355991
2079,123610.20354198874
2080,118440.75490200322
2081,125037.87946980086
2082,132983.73224285047
2083,151787.00156558258
2084,100424.60682096006
2085,107750.49845081358
2086,106093.73519969569
2087,111463.99890222959
2088,98693.45343519538
2089,71317.46339778602
2090,107580.8484361245
2091,95706.69292788021
2092,121948.49035902938
2093,152213.89412608359
2094,104343.31316943001
2095,166973.24064887
2096,79367.88801843137
2097,83899.87371543038
2098,157584.64386575855
2099,34565.773089259164
2100,50554.613691885024
2101,106815.65203172981
2102,116893.73044146341
2103,99117.81556471309
2104,124882.87837569567
2105,112745.38008138677
2106,48943.500595091726
2107,187049.78835280135
2108,117359.15586349193
2109,113584.90395136073
2110,117274.3986104253
2111,137889.95491696277
2112,139298.11628783378
2113,113123.78694687726
2114,115444.7520929249
2115,171108.4456391445
2116,119916.68746328691
2117,152049.80807043496
2118,121672.75599552167
2119,121278.17435504706
2120,95193.10369290086
2121,75897.10953193123
2122,120679.2604752041
2123,73266.60571930395
2124,171092.5359337905
2125,123944.04342937609
2126,154906.89521567745
2127,161223.02456392883
2128,135293.91469477804
2129,54584.672811339726
2130,143728.35323577432
2131,123371.4848465746
2132,112473.56789926789
2133,130797.74374172534
2134,118937.8771351258
2135,99967.63771166082
2136,76045.73427171924
2137,110046.64170983923
2138,126522.29078465851
2139,138185.5891838643
2140,137971.63979841874
2141,163885.94186159002
2142,131364.28120716847
2143,160763.8131950884
2144,141303.69882021984
2145,142455.3278311831
2146,189655.95789064793
2147,138497.70574941277
2148,113875.1953059712
2149,128394.8082046432
2150,229978.1360562693
2151,128581.60270508612
2152,217265.0215115419
2153,180441.98485322692
2154,106243.10412941524
2155,138484.99331323826
2156,275462.9294858257
2157,230839.39378181612
2158,241099.8904917281
2159,223779.2819491817
2160,181031.36900413188
2161,223042.80435304344
2162,379380.150483159
2163,354811.46828872
2164,242725.88096672622
2165,204592.30545630772
2166,156993.7031276736
2167,227070.89436173672
2168,194461.58962942078
2169,191883.4622728862
2170,210914.30636736588
2171,154834.78797394317
2172,136714.8233551198
2173,183473.06771653902
2174,223238.00936066615
2175,264125.62821476406
2176,309424.33775660326
2177,241571.77008771314
2178,209016.62541625323
2179,129263.55817387055
2180,229126.34089977457
2181,193363.69070264907
2182,219558.54390775727
2183,189897.91173039202
2184,120485.84246682806
2185,111737.62796028436
2186,150519.35337576084
2187,141470.73785799416
2188,153902.40331170266
2189,318598.6779650812
2190,89524.75874873833
2191,62717.146145224804
2192,76157.09825421078
2193,126656.41508175572
2194,88353.5615074737
2195,107896.73802819126
2196,111354.19500359707
2197,112879.64573795279
2198,164939.4001945022
2199,172690.66013698198
2200,153084.21032236458
2201,154380.28701137786
2202,202901.76664159435
2203,142907.38060716004
2204,196166.9919569674
2205,128595.14320130949
2206,158727.5614990131
2207,224998.87630381994
2208,257919.7830594955
2209,270315.43454374745
2210,125136.24943977571
2211,125579.82648886787
2212,128593.96155314683
2213,106916.7825685367
2214,142959.353713579
2215,105684.97234514123
2216,171277.05816377955
2217,106735.03727583599
2218,63932.29639342555
2219,38821.9218314609
2220,14808.58703026094
2221,353842.55863200256
2222,308525.34150725836
2223,278980.144567066
2224,200938.65176685457
2225,110660.82099582837
2226,191256.40828961227
2227,190544.32606428687
2228,280150.6393072938
2229,251429.46961837483
2230,159059.14946746232
2231,216079.8997140017
2232,182725.81310567912
2233,187358.58552349673
2234,244873.31740048225
2235,233507.3934517824
2236,251451.62532520632
2237,307723.5775645772
2238,189263.7071710308
2239,112095.16898597335
2240,150844.5279803248
2241,131580.76625621004
2242,128217.27539201546
2243,125211.45827929163
2244,105776.35112206929
2245,118929.98968076939
2246,133690.40044380387
2247,123946.47833516414
2248,127647.74878551578
2249,114426.44062491634
2250,125184.9530692125
2251,100475.56780193024
2252,196353.52256210323
2253,159221.7863330578
2254,178334.8251865527
2255,191141.40306484792
2256,167706.7747568742
2257,221626.88630984467
2258,147188.22014159802
2259,176557.62200434937
2260,130918.80789259041
2261,217582.1925032246
2262,241592.273789078
2263,386264.6970137182
2264,469639.1824739211
2265,153487.6739605025
2266,327709.9440335366
2267,395591.4061072803
2268,473702.300091311
2269,146341.7675795037
2270,181666.02491617855
2271,212979.3858820435
2272,178392.90210265876
2273,146998.03526495665
2274,185376.48827172583
2275,159355.5098386614
2276,196102.4139398887
2277,180238.41976029193
2278,152974.27931343275
2279,139231.52920118172
2280,106112.87548569753
2281,145784.46578241582
2282,163149.23329117335
2283,113177.91417020699
2284,126650.37097780418
2285,153751.99777499842
2286,120807.70428569708
2287,392801.5213637556
2288,294089.08421773266
2289,355155.22545445093
2290,445285.60631025827
2291,354465.89768673235
2292,421348.7091167307
2293,469010.947900033
2294,391901.1552895346
2295,467550.20521735435
2296,284159.1738218536
2297,384516.5553718837
2298,375325.3356366389
2299,353920.32112458965
2300,333824.01432652015
2301,336408.3932832441
2302,260951.08736090525
2303,245302.84274716
2304,253637.59559744003
2305,215186.37551553035
2306,204552.62106755888
2307,206562.32158149965
2308,227300.31400431122
2309,307106.61483216635
2310,213080.97572827467
2311,209209.74174023443
2312,188478.9316685713
2313,164578.6096784121
2314,179707.9852654431
2315,182377.67747605022
2316,198389.11329127743
2317,196794.66377281514
2318,186479.50112331787
2319,187479.297020282
2320,183653.85137016396
2321,235677.261716882
2322,201550.35057820717
2323,197432.7033360619
2324,170332.35422153643
2325,212492.81114253937
2326,170259.5637822533
2327,196769.6664497438
2328,217807.95443077665
2329,190936.05064972374
2330,181293.79090812826
2331,338688.5989917852
2332,394473.1791539494
2333,325463.57357863616
2334,277821.47266547417
2335,296877.5581418236
2336,324104.2023710611
2337,202099.6501687687
2338,253910.27021250164
2339,211645.76931736793
2340,400729.9152116276
2341,219781.83025186358
2342,228751.05699396925
2343,224759.9382786171
2344,214643.19213282503
2345,217932.54972672253
2346,215091.86142437265
2347,207745.45162268425
2348,250619.68727549247
2349,211081.38048650557
2350,316289.10296874435
2351,292480.4720230588
2352,244871.22802104766
2353,255466.96033281018
2354,157824.9950795184
2355,143560.21969876788
2356,142900.61568055185
2357,189469.26453374466
2358,200137.611847691
2359,121629.69292001147
2360,110651.51321565651
2361,153832.6426001588
2362,267457.7486992328
2363,132986.89492272167
2364,152536.5976279556
2365,203614.12896741182
2366,186436.9979952029
2367,213089.30671142472
2368,223445.1389988485
2369,210774.69243609312
2370,172046.97245152516
2371,167847.82972098305
2372,194788.7781997564
2373,286326.7146496619
2374,311536.35922522424
2375,242607.29557597567
2376,295580.8849002423
2377,344851.1818202436
2378,144236.57720949815
2379,221459.14904528693
2380,145057.74052382726
2381,170586.38126804517
2382,196379.62536202138
2383,194000.9444854363
2384,235659.73825937964
2385,151578.27568440605
2386,128779.17251919128
2387,123795.71394880977
2388,92853.38320307923
2389,106601.74831175548
2390,150362.88174833625
2391,148198.29314286262
2392,113951.69436326856
2393,173471.18958968075
2394,145728.4474150904
2395,214085.72811006068
2396,137585.6866151694
2397,217250.658630808
2398,127007.02111172548
2399,73350.05653169495
2400,53230.313757733675
2401,145908.96696976514
2402,131452.23529332248
2403,148566.0875220655
2404,150044.22742163285
2405,149203.2383796547
2406,142662.28474524966
2407,127844.66058035288
2408,121749.37004847894
2409,108350.37497627106
2410,180849.70584962843
2411,112487.43594442517
2412,162072.10371345293
2413,121935.13736237725
2414,172740.63399371365
2415,137481.5435153502
2416,131384.55502543785
2417,142684.54055347177
2418,138922.71320527862
2419,127874.78031246003
2420,122398.28694107046
2421,176522.07902536553
2422,101689.02627762046
2423,117165.93871936738
2424,135971.15925906738
2425,218914.48979047954
2426,135909.15982767544
2427,134773.9416588468
2428,186221.53902066266
2429,98528.72821685183
2430,130604.11425333796
2431,99572.3381796116
2432,151414.84966109227
2433,152075.5887321001
2434,141500.58628591395
2435,170370.90217750682
2436,109547.0693559337
2437,96536.9392276234
2438,109967.64186747046
2439,91550.0164009704
2440,125381.16711590486
2441,99090.56513301039
2442,95772.93696078472
2443,141181.53859956271
2444,128579.39322379837
2445,73715.90520423173
2446,136490.40277044335
2447,184423.9001703302
2448,131454.00941082847
2449,103686.67647777859
2450,158767.0829969386
2451,109565.10236623406
2452,205547.8106780264
2453,86943.40258796932
2454,117847.28936503234
2455,116800.09195451147
2456,154612.59756822197
2457,150976.9888668739
2458,141622.43680197676
2459,123023.3762532454
2460,137957.78747289896
2461,124922.10584277054
2462,134965.60502382135
2463,119991.27105390781
2464,197371.21227072028
2465,137621.18220835458
2466,106630.46774424054
2467,111230.17727336311
2468,84640.73797763581
2469,90382.29023279482
2470,218833.52623691945
2471,226739.17024486698
2472,189715.87459372845
2473,132204.11729667662
2474,82973.95232084894
2475,210543.92773128045
2476,113117.57276750496
2477,118829.71227134333
2478,156148.27986482938
2479,98707.86928882496
2480,154212.77583220438
2481,126376.43464162329
2482,116542.76191556407
2483,100522.80535257165
2484,120600.9230858658
2485,126637.3108148335
2486,167331.9510645643
2487,189782.60347327474
2488,158646.77841599414
2489,155955.67006451183
2490,136420.84970347432
2491,82430.25771556108
2492,184503.15099629876
2493,145169.03033274552
2494,144414.31315757206
2495,74112.24357580603
2496,218058.47546462948
2497,158797.1710702635
2498,109211.05095259089
2499,75921.73984210624
2500,124189.27752017952
2501,140059.15902948286
2502,149139.40555395477
2503,108013.42400805699
2504,228049.75476034253
2505,228850.248698332
2506,249252.15797468636
2507,273667.9311210901
2508,245528.60579643375
2509,206376.79512785212
2510,203716.13639657246
2511,173980.40769345593
2512,216412.6937383078
2513,215012.2026409579
2514,320276.2840413471
2515,157908.8816146896
2516,163555.8132146221
2517,148816.47538451257
2518,144121.37997264264
2519,244811.00608754135
2520,221805.57873052417
2521,181379.33784550114
2522,218795.6701488411
2523,111965.62310980109
2524,133907.34056807822
2525,153799.01938283397
2526,155214.06330125744
2527,116685.18863164668
2528,152499.19581450068
2529,47936.395138301305
2530,118921.02360627986
2531,265043.6083294498
2532,221764.71385302558
2533,195565.50763087813
2534,246455.05485069123
2535,281762.9671076285
2536,230836.4082342023
2537,256039.00404484104
2538,187248.30010060256
2539,185939.5893986472
2540,187792.40079105028
2541,174008.30458056903
2542,164132.15451868903
2543,111481.21763674996
2544,116673.9720824298
2545,129701.78774492082
2546,125697.25553883589
2547,137251.64622805733
2548,169408.09115705907
2549,149751.9129023105
2550,696160.4612917971
2551,132114.4900236691
2552,142997.36125095212
2553,80978.91627625073
2554,84156.41895523341
2555,104285.02435966465
2556,95413.44189760741
2557,100059.14296977932
2558,180787.29832517146
2559,162588.6381612909
2560,164583.68430317403
2561,152931.68083309778
2562,167258.1754177719
2563,166217.32693442632
2564,189668.6847567513
2565,147800.49538201024
2566,179161.07280923286
2567,147237.37434535509
2568,222652.30044722452
2569,234881.0625863691
2570,114972.49719813443
2571,205596.91490008787
2572,166039.09801004827
2573,230067.024367091
2574,300085.2433954718
2575,137147.8585836069
2576,206473.36396734288
2577,147973.9455218662
2578,74934.77899632731
2579,27654.996819455526
2580,93633.90443714045
2581,124047.85804203362
2582,115237.61316728406
2583,289882.659721261
2584,165456.76199794177
2585,179784.2236919843
2586,217625.87733313884
2587,204004.91853827133
2588,140867.8891353081
2589,139692.74839777383
2590,196231.95561445574
2591,233000.2229215887
2592,216943.41201752296
2593,261685.68333614606
2594,170340.13870230166
2595,206793.79925402114
2596,285468.3900592504
2597,198200.2115107727
2598,277319.40047870623
2599,387807.7238505407
2600,229814.92005279206
2601,120751.89518116647
2602,68590.96433979424
2603,91060.79848727887
2604,80280.52899787738
2605,69135.76436653652
2606,132829.73833063792
2607,202200.19071173738
2608,181915.19314874173
2609,151349.95262806874
2610,107588.62426764646
2611,229485.06449326826
2612,149201.05089662224
2613,119656.37794058886
2614,108029.76808447519
2615,155492.32471421175
2616,142497.63017528784
2617,210296.61892226955
2618,202813.02989409328
2619,209220.12416187534
2620,190982.2138053124
2621,179190.23644869914
2622,181462.78428623057
2623,234950.954051062
2624,280341.32294818526
2625,303285.5098297538
2626,171038.87931294553
2627,182786.6769996431
2628,477431.4724553778
2629,507607.8977601958
2630,382982.46179957653
2631,469015.06601693144
2632,419617.84540624183
2633,320098.08235996217
2634,430124.90255311446
2635,142350.1154017793
2636,165574.26562050474
2637,188459.76968593616
2638,266539.628132244
2639,184392.75797539018
2640,150161.3274188257
2641,92753.58688606904
2642,168759.29223797144
2643,107736.92015521275
2644,106439.5715618009
2645,107194.43371062912
2646,90838.64486570924
2647,103745.82037682261
2648,143325.7112958657
2649,149865.79271556856
2650,131608.15388120874
2651,132414.11517446244
2652,387942.17087097454
2653,257360.1243518677
2654,276098.69472272333
2655,417923.1078957099
2656,328017.60653041734
2657,372654.475410503
2658,340885.16336787806
2659,325721.53200218803
2660,360355.2275843682
2661,371452.2135624724
2662,391772.69748208567
2663,271845.3332797914
2664,296691.06155681773
2665,329887.9394451458
2666,294548.973732808
2667,175666.66918787512
2668,180124.1655456234
2669,188932.58889177733
2670,267648.2362067924
2671,185835.2728848335
2672,193653.32523071312
2673,200024.371956466
2674,193740.66387080168
2675,185718.29376507795
2676,185738.43073199992
2677,205461.36698893982
2678,236755.48201424477
2679,279675.10382316913
2680,290284.3659408167
2681,411973.40445077873
2682,317058.7069715061
2683,483983.03644491953
2684,326445.1382945315
2685,345759.0325842118
2686,242884.29357884347
2687,302188.14545579115
2688,211873.7283121976
2689,211197.33049627102
2690,385531.44613927754
2691,197842.07868157548
2692,149230.59029669897
2693,206840.96381785
2694,133414.83692043275
2695,194941.0741786738
2696,179826.24034072983
2697,194542.98377622582
2698,187344.81590603327
2699,158031.15408498864
2700,133550.1639974774
2701,123046.90237564663
2702,78853.41652322724
2703,88448.34482904151
2704,140637.66704017366
2705,103282.11434488033
2706,74429.76586962119
2707,90158.63713453419
2708,137036.6907962989
2709,106862.2158758411
2710,126864.47509004106
2711,329770.4026863838
2712,407936.50655375805
2713,151895.9912158656
2714,132262.14011122647
2715,166447.7160933048
2716,116693.95957446215
2717,184140.92340300162
2718,203906.4482202481
2719,139958.47145024606
2720,154774.6315688996
2721,117986.12475316995
2722,155421.66048407846
2723,132899.4591400728
2724,117692.14225982851
2725,115942.29028970748
2726,143019.9245622385
2727,177526.90850897622
2728,167655.26858877554
2729,137269.20794687315
2730,146089.36438044533
2731,123883.84163074137
2732,138158.65907522896
2733,155671.73056711664
2734,124501.1606652193
